purchase_day_of_week,purchase_hour,is_weekend_order,estimated_delivery_days,customer_state,customer_city,seller_state,seller_city,seller_customer_same_state,seller_customer_same_city,product_category_name,product_weight_g,product_weight_kg,total_product_weight_g,total_product_weight_kg,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,total_product_volume_cm3,product_weight_bucket,freight_value,freight_value_bucket,price,item_count,sla_breached
4,16,0,20.322476851851853,MG,uberlandia,MG,belo horizonte,1,0,informatica_acessorios,200.0,0.2,200.0,0.2,25.0,5.0,15.0,1875.0,1875.0,0-500g,12.48,0-15,39.9,1,0
3,14,0,32.4037962962963,BA,urucuca,SP,sao paulo,0,0,beleza_saude,3500.0,3.5,3500.0,3.5,36.0,25.0,21.0,18900.0,18900.0,1-5kg,39.13,30-60,120.0,1,0
1,18,0,2.235914351851852,SP,sao paulo,SP,engenheiro coelho,1,0,beleza_saude,875.0,0.875,875.0,0.875,18.0,12.0,12.0,2592.0,2592.0,500g-1kg,9.16,0-15,59.0,1,1
4,11,0,23.521689814814813,SP,monte azul paulista,SP,sao paulo,1,0,esporte_lazer,5600.0,5.6,5600.0,5.6,50.0,20.0,40.0,40000.0,40000.0,5-10kg,19.93,15-30,149.99,1,0
2,12,0,6.461979166666667,SP,mairipora,SP,itapevi,1,0,pet_shop,900.0,0.9,900.0,0.9,40.0,30.0,20.0,24000.0,24000.0,500g-1kg,9.02,0-15,38.0,1,0
2,9,0,64.59255787037037,PA,rondon do para,SP,franca,0,0,brinquedos,1200.0,1.2,1200.0,1.2,39.0,22.0,14.0,12012.0,12012.0,1-5kg,34.03,30-60,629.9,1,0
5,21,1,22.099710648148147,SP,sao paulo,PR,curitiba,0,0,moveis_decoracao,2500.0,2.5,2500.0,2.5,40.0,10.0,30.0,12000.0,12000.0,1-5kg,21.78,15-30,99.9,1,0
6,17,1,24.268715277777776,SP,sao paulo,PR,curitiba,0,0,esporte_lazer,1225.0,1.225,1225.0,1.225,33.0,28.0,28.0,25872.0,25872.0,1-5kg,17.2,15-30,135.9,1,0
5,15,1,26.357523148148147,RJ,rio de janeiro,RJ,teresopolis,1,0,construcao_ferramentas_construcao,713.0,0.713,713.0,0.713,24.0,20.0,21.0,10080.0,10080.0,500g-1kg,7.87,0-15,45.93,1,0
1,20,0,20.13945601851852,DF,brasilia,SP,praia grande,0,0,bebidas,175.0,0.175,175.0,0.175,23.0,21.0,21.0,10143.0,10143.0,0-500g,19.32,15-30,47.49,1,0
1,10,0,21.557939814814816,RJ,nova iguacu,SP,sao paulo,0,0,informatica_acessorios,100.0,0.1,100.0,0.1,16.0,3.0,11.0,528.0,528.0,0-500g,15.24,15-30,19.99,1,0
5,11,1,26.537118055555556,ES,sao mateus,SP,sao paulo,0,0,cama_mesa_banho,3300.0,3.3,3300.0,3.3,60.0,18.0,50.0,54000.0,54000.0,1-5kg,26.34,15-30,214.99,1,0
5,19,1,32.18043981481482,SP,suzano,PR,cascavel,0,0,informatica_acessorios,2950.0,2.95,2950.0,2.95,20.0,20.0,20.0,8000.0,8000.0,1-5kg,25.88,15-30,149.0,1,0
1,5,0,22.75721064814815,RJ,rio de janeiro,SP,santo andre,0,0,market_place,175.0,0.175,175.0,0.175,17.0,10.0,19.0,3230.0,3230.0,0-500g,14.61,0-15,62.8,1,0
1,9,0,16.594537037037036,SP,bauru,SP,sao paulo,1,0,beleza_saude,250.0,0.25,250.0,0.25,35.0,3.0,12.0,1260.0,1260.0,0-500g,11.88,0-15,54.49,1,0
2,15,0,11.343136574074075,SP,suzano,SP,sao paulo,1,0,pet_shop,50.0,0.05,50.0,0.05,18.0,14.0,14.0,3528.0,3528.0,0-500g,7.39,0-15,34.9,1,0
6,10,1,3.548113425925926,SP,sao paulo,SP,sao bernardo do campo,1,0,esporte_lazer,475.0,0.475,475.0,0.475,16.0,8.0,11.0,1408.0,1408.0,0-500g,8.48,0-15,45.53,1,0
6,20,1,39.16260416666667,AL,maceio,RJ,rio de janeiro,0,0,beleza_saude,1450.0,1.45,1450.0,1.45,20.0,15.0,15.0,4500.0,4500.0,1-5kg,24.72,15-30,84.9,1,0
6,20,1,23.164537037037036,RJ,rio de janeiro,SP,itapecerica da serra,0,0,automotivo,850.0,0.85,850.0,0.85,20.0,9.0,14.0,2520.0,2520.0,500g-1kg,14.44,0-15,99.0,1,0
1,19,0,23.197662037037038,SP,sao paulo,PR,maringa,0,0,informatica_acessorios,321.0,0.321,321.0,0.321,19.0,14.0,13.0,3458.0,3458.0,0-500g,12.72,0-15,84.9,1,1
5,15,1,18.363796296296297,RJ,sao goncalo,SP,sao paulo,0,0,papelaria,450.0,0.45,450.0,0.45,16.0,6.0,11.0,1056.0,1056.0,0-500g,15.23,15-30,29.3,1,0
0,0,0,30.960520833333334,RJ,rio de janeiro,SP,sao paulo,0,0,telefonia,100.0,0.1,100.0,0.1,17.0,5.0,14.0,1190.0,1190.0,0-500g,15.23,15-30,24.98,1,0
6,21,1,24.120243055555555,GO,anapolis,SP,franca,0,0,telefonia,300.0,0.3,300.0,0.3,20.0,38.0,30.0,22800.0,22800.0,0-500g,20.48,15-30,339.9,1,0
2,14,0,21.39122685185185,RS,erechim,SC,sao jose,0,0,bebes,600.0,0.6,600.0,0.6,20.0,8.0,14.0,2240.0,2240.0,500g-1kg,16.25,15-30,69.9,1,0
1,19,0,22.183043981481482,MG,resende costa,MG,ponte nova,1,0,automotivo,1375.0,1.375,1375.0,1.375,31.0,30.0,28.0,26040.0,26040.0,1-5kg,15.35,15-30,149.9,1,0
3,16,0,6.299178240740741,SP,osasco,SP,valinhos,1,0,perfumaria,160.0,0.16,160.0,0.16,18.0,5.0,16.0,1440.0,1440.0,0-500g,7.7,0-15,62.7,1,0
1,20,0,26.125555555555554,MG,sao joao del rei,SP,sao paulo,0,0,fashion_bolsas_e_acessorios,200.0,0.2,200.0,0.2,16.0,2.0,20.0,640.0,640.0,0-500g,15.1,15-30,49.99,1,0
0,11,0,23.50428240740741,RS,caxias do sul,SP,sao paulo,0,0,moveis_decoracao,5500.0,5.5,5500.0,5.5,30.0,35.0,30.0,31500.0,31500.0,5-10kg,34.59,30-60,150.0,1,0
3,18,0,10.249409722222222,SP,limeira,SP,campinas,1,0,telefonia,250.0,0.25,250.0,0.25,17.0,7.0,13.0,1547.0,1547.0,0-500g,7.71,0-15,29.99,1,0
6,22,1,23.05474537037037,DF,brasilia,SP,osasco,0,0,automotivo,600.0,0.6,600.0,0.6,16.0,21.0,18.0,6048.0,6048.0,500g-1kg,16.02,15-30,179.49,1,0
3,16,0,12.305381944444445,SP,paulinia,SP,salto,1,0,artes,1700.0,1.7,1700.0,1.7,65.0,6.0,50.0,19500.0,19500.0,1-5kg,12.03,0-15,99.99,1,0
3,14,0,26.384340277777778,RS,gravatai,SP,limeira,0,0,bebes,200.0,0.2,200.0,0.2,16.0,20.0,12.0,3840.0,3840.0,0-500g,18.38,15-30,39.9,1,0
0,20,0,17.135104166666668,MG,belo horizonte,MG,belo horizonte,1,1,informatica_acessorios,200.0,0.2,200.0,0.2,41.0,2.0,29.0,2378.0,2378.0,0-500g,8.72,0-15,20.9,1,0
6,17,1,28.253414351851852,SP,embu-guacu,SP,limeira,1,0,beleza_saude,175.0,0.175,350.0,0.35,18.0,10.0,17.5,3150.0,6100.0,0-500g,21.95,15-30,74.98,2,0
0,15,0,20.34951388888889,PR,fazenda rio grande,PR,londrina,1,0,instrumentos_musicais,18000.0,18.0,18000.0,18.0,105.0,30.0,40.0,126000.0,126000.0,10kg+,73.14,60-100,1890.0,1,0
2,11,0,32.50125,BA,conceicao do coite,SP,sao paulo,0,0,cool_stuff,5200.0,5.2,5200.0,5.2,63.0,2.0,79.0,9954.0,9954.0,5-10kg,35.45,30-60,132.7,1,0
2,8,0,41.65355324074074,RO,porto velho,SP,ibitinga,0,0,cama_mesa_banho,3600.0,3.6,3600.0,3.6,50.0,10.0,30.0,15000.0,15000.0,1-5kg,49.26,30-60,259.9,1,0
2,16,0,5.314131944444444,SP,jandira,SP,sao paulo,1,0,beleza_saude,350.0,0.35,350.0,0.35,27.0,4.0,11.0,1188.0,1188.0,0-500g,9.55,0-15,199.0,1,0
4,18,0,19.223113425925927,SP,sao paulo,SP,limeira,1,0,bebes,600.0,0.6,600.0,0.6,20.0,13.0,13.0,3380.0,3380.0,500g-1kg,9.74,0-15,48.9,1,0
2,22,0,22.05650462962963,MA,campestre do maranhao,SP,itapecerica da serra,0,0,esporte_lazer,650.0,0.65,650.0,0.65,18.0,8.0,15.0,2160.0,2160.0,500g-1kg,52.91,30-60,79.99,1,0
4,15,0,32.34627314814815,SC,criciuma,SP,presidente prudente,0,0,beleza_saude,650.0,0.65,650.0,0.65,26.0,17.0,21.0,9282.0,9282.0,500g-1kg,19.5,15-30,199.9,1,0
6,17,1,22.286458333333332,RS,rio grande,PR,apucarana,0,0,utilidades_domesticas,1800.0,1.8,1800.0,1.8,30.0,50.0,30.0,45000.0,45000.0,1-5kg,17.67,15-30,59.9,1,0
6,20,1,37.160324074074076,MG,belo horizonte,SP,pedreira,0,0,utilidades_domesticas,1700.0,1.7,1700.0,1.7,30.0,30.0,30.0,27000.0,27000.0,1-5kg,16.75,15-30,72.0,1,0
6,21,1,52.12190972222222,PA,canaa dos carajas,SP,sao paulo,0,0,telefonia,217.0,0.217,217.0,0.217,18.0,4.0,13.0,936.0,936.0,0-500g,25.63,15-30,29.99,1,0
0,11,0,16.539791666666666,SP,sao paulo,SP,capivari,1,0,brinquedos,6550.0,6.55,6550.0,6.55,53.0,28.0,38.0,56392.0,56392.0,5-10kg,24.66,15-30,149.9,1,0
4,12,0,12.462268518518519,SP,sao paulo,SP,taboao da serra,1,0,unknown,500.0,0.5,500.0,0.5,16.0,3.0,12.0,576.0,576.0,0-500g,8.72,0-15,12.9,1,0
5,19,1,17.20684027777778,SP,sao paulo,SP,piracicaba,1,0,cama_mesa_banho,250.0,0.25,250.0,0.25,20.0,2.0,15.0,600.0,600.0,0-500g,9.09,0-15,24.9,1,0
1,15,0,22.37091435185185,SP,piracicaba,SP,cruzeiro,1,0,esporte_lazer,418.0,0.418,418.0,0.418,18.0,7.0,13.0,1638.0,1638.0,0-500g,11.98,0-15,67.9,1,0
2,21,0,22.118391203703705,SP,colina,SP,vicente de carvalho,1,0,beleza_saude,775.0,0.775,775.0,0.775,28.0,12.0,14.0,4704.0,4704.0,500g-1kg,12.18,0-15,97.49,1,0
3,8,0,19.660740740740742,MG,pedro leopoldo,SP,sao paulo,0,0,beleza_saude,400.0,0.4,400.0,0.4,30.0,10.0,17.0,5100.0,5100.0,0-500g,16.61,15-30,91.99,1,1
2,11,0,28.50002314814815,BA,itabuna,MG,belo horizonte,0,0,informatica_acessorios,150.0,0.15,150.0,0.15,41.0,2.0,29.0,2378.0,2378.0,0-500g,17.78,15-30,27.9,1,0
4,19,0,16.187824074074076,MG,belo horizonte,SP,santos,0,0,informatica_acessorios,180.0,0.18,180.0,0.18,16.0,9.0,16.0,2304.0,2304.0,0-500g,18.23,15-30,12.88,1,0
2,12,0,64.47108796296297,MA,sao luis,SP,sao paulo,0,0,market_place,600.0,0.6,3600.0,3.6,20.0,14.0,20.0,5600.0,33600.0,500g-1kg,157.8,100+,467.4,6,0
3,11,0,27.526226851851852,RS,chapada,SP,ribeirao preto,0,0,informatica_acessorios,1583.0,1.583,1583.0,1.583,18.0,15.0,12.0,3240.0,3240.0,1-5kg,15.1,15-30,30.21,1,1
1,21,0,27.10818287037037,BA,santo antonio de jesus,MG,belo horizonte,0,0,informatica_acessorios,200.0,0.2,200.0,0.2,41.0,2.0,29.0,2378.0,2378.0,0-500g,22.09,15-30,22.32,1,0
4,10,0,18.580416666666668,RS,capao da canoa,SP,sao paulo,0,0,moveis_decoracao,1950.0,1.95,3900.0,3.9,35.0,20.0,30.0,21000.0,39000.0,1-5kg,53.72,30-60,160.0,2,0
2,10,0,22.580219907407407,MG,manhumirim,SP,sao paulo,0,0,casa_construcao,3800.0,3.8,3800.0,3.8,30.0,35.0,30.0,31500.0,31500.0,1-5kg,42.03,30-60,150.0,1,0
4,17,0,26.251527777777778,DF,brasilia,SP,sao paulo,0,0,telefonia,300.0,0.3,300.0,0.3,17.0,4.0,12.0,816.0,816.0,0-500g,14.1,0-15,23.99,1,0
2,7,0,15.678368055555556,SP,sao paulo,SP,tatui,1,0,brinquedos,8963.0,8.963,8963.0,8.963,52.0,27.0,33.0,46332.0,46332.0,5-10kg,19.02,15-30,134.9,1,0
5,18,1,24.232881944444443,BA,itapetinga,SP,sumare,0,0,relogios_presentes,297.0,0.297,297.0,0.297,18.0,11.0,18.0,3564.0,3564.0,0-500g,23.88,15-30,278.5,1,0
4,15,0,25.35423611111111,MG,belo horizonte,SP,ibitinga,0,0,cama_mesa_banho,12250.0,12.25,12250.0,12.25,62.0,27.0,47.0,78678.0,78678.0,10kg+,57.51,30-60,119.9,1,0
4,16,0,40.30508101851852,SC,balneario arroio do silva,MG,belo horizonte,0,0,informatica_acessorios,250.0,0.25,250.0,0.25,41.0,2.0,29.0,2378.0,2378.0,0-500g,16.79,15-30,31.9,1,0
1,22,0,27.069652777777776,SP,sao paulo,SP,ibitinga,1,0,moveis_decoracao,600.0,0.6,1200.0,1.2,30.0,3.0,20.0,1800.0,3600.0,500g-1kg,12.68,0-15,91.8,2,0
3,14,0,17.387569444444445,SP,santos,SP,sao caetano do sul,1,0,eletroportateis,1833.0,1.833,3666.0,3.666,21.0,19.0,22.0,8778.0,17556.0,1-5kg,35.7,30-60,1698.0,2,0
1,21,0,12.112048611111112,SP,santo andre,SP,mogi das cruzes,1,0,papelaria,250.0,0.25,250.0,0.25,51.0,15.0,15.0,11475.0,11475.0,0-500g,8.72,0-15,19.9,1,0
0,17,0,22.26210648148148,PR,porecatu,SP,sao paulo,0,0,fashion_bolsas_e_acessorios,150.0,0.15,150.0,0.15,16.0,2.0,11.0,352.0,352.0,0-500g,18.23,15-30,19.0,1,0
3,14,0,31.40597222222222,CE,fortaleza,SP,birigui,0,0,beleza_saude,208.0,0.208,416.0,0.416,31.0,7.0,20.0,4340.0,8680.0,0-500g,51.26,30-60,75.8,2,0
3,9,0,21.608900462962964,SP,cananeia,SP,ibitinga,1,0,cama_mesa_banho,800.0,0.8,800.0,0.8,45.0,15.0,35.0,23625.0,23625.0,500g-1kg,12.83,0-15,69.9,1,0
4,20,0,11.13164351851852,SP,amparo,SP,campinas,1,0,automotivo,100.0,0.1,100.0,0.1,16.0,4.0,12.0,768.0,768.0,0-500g,8.22,0-15,91.09,1,0
3,22,0,33.073240740740744,PA,belem,PR,maringa,0,0,eletronicos,150.0,0.15,150.0,0.15,19.0,12.0,16.0,3648.0,3648.0,0-500g,42.38,30-60,16.9,1,0
3,23,0,45.034363425925925,RJ,rio de janeiro,SP,ibitinga,0,0,cama_mesa_banho,250.0,0.25,250.0,0.25,40.0,4.0,30.0,4800.0,4800.0,0-500g,15.1,15-30,13.9,1,0
2,11,0,22.519189814814816,MG,contagem,SP,santos,0,0,alimentos_bebidas,1200.0,1.2,3600.0,3.6,16.0,23.0,13.0,4784.0,14352.0,1-5kg,48.33,30-60,104.97,3,0
0,11,0,17.51412037037037,ES,vila velha,SP,guarulhos,0,0,unknown,300.0,0.3,300.0,0.3,16.0,7.0,11.0,1232.0,1232.0,0-500g,15.77,15-30,126.77,1,0
6,21,1,23.124594907407406,SP,cubatao,MG,tres coracoes,0,0,esporte_lazer,900.0,0.9,900.0,0.9,25.0,40.0,15.0,15000.0,15000.0,500g-1kg,15.77,15-30,146.0,1,0
3,19,0,7.171030092592592,SP,sao caetano do sul,SP,sao paulo,1,0,utilidades_domesticas,1500.0,1.5,1500.0,1.5,25.0,17.0,12.0,5100.0,5100.0,1-5kg,11.97,0-15,135.0,1,0
0,19,0,41.19015046296296,PI,guadalupe,PR,colombo,0,0,brinquedos,1200.0,1.2,1200.0,1.2,50.0,38.0,11.0,20900.0,20900.0,1-5kg,45.52,30-60,238.9,1,0
2,12,0,18.467372685185186,RJ,rio de janeiro,SP,sao paulo,0,0,relogios_presentes,250.0,0.25,500.0,0.5,16.0,2.0,11.0,352.0,704.0,0-500g,28.19,15-30,78.0,2,0
5,1,1,24.95480324074074,SP,guapiacu,SP,sao paulo,1,0,cool_stuff,2350.0,2.35,2350.0,2.35,16.0,40.0,16.0,10240.0,10240.0,1-5kg,16.8,15-30,166.99,1,0
6,13,1,24.432650462962965,ES,vitoria,SP,sao paulo,0,0,fashion_bolsas_e_acessorios,150.0,0.15,150.0,0.15,16.0,13.0,11.0,2288.0,2288.0,0-500g,15.66,15-30,79.9,1,0
2,19,0,29.173402777777778,PB,campina grande,SP,ibitinga,0,0,cama_mesa_banho,1500.0,1.5,1500.0,1.5,40.0,9.0,30.0,10800.0,10800.0,1-5kg,57.53,30-60,107.9,1,0
2,14,0,25.382673611111112,RJ,rio de janeiro,PR,curitiba,0,0,fashion_calcados,400.0,0.4,400.0,0.4,29.0,12.0,23.0,8004.0,8004.0,0-500g,15.79,15-30,32.9,1,0
1,2,0,23.91521990740741,DF,brasilia,SP,s jose do rio preto,0,0,moveis_sala,9750.0,9.75,9750.0,9.75,27.0,15.0,92.0,37260.0,37260.0,5-10kg,45.26,30-60,114.97,1,0
1,10,0,21.571828703703705,RJ,sao goncalo,SP,mogi guacu,0,0,beleza_saude,550.0,0.55,550.0,0.55,33.0,7.0,11.0,2541.0,2541.0,500g-1kg,16.11,15-30,28.9,1,0
1,12,0,29.46755787037037,MT,varzea grande,SP,jacarei,0,0,pet_shop,682.0,0.682,682.0,0.682,25.0,35.0,27.0,23625.0,23625.0,500g-1kg,23.9,15-30,139.0,1,1
3,14,0,18.394988425925927,SP,guarulhos,SP,limeira,1,0,automotivo,450.0,0.45,450.0,0.45,16.0,5.0,11.0,880.0,880.0,0-500g,10.46,0-15,335.0,1,0
2,13,0,25.431377314814814,MG,belo horizonte,SP,guariba,0,0,relogios_presentes,342.0,0.342,342.0,0.342,18.0,13.0,15.0,3510.0,3510.0,0-500g,0.0,0-15,199.0,1,0
1,16,0,33.313043981481485,MG,teixeiras,RS,porto alegre,0,0,informatica_acessorios,1600.0,1.6,1600.0,1.6,20.0,15.0,20.0,6000.0,6000.0,1-5kg,24.89,15-30,99.0,1,0
4,7,0,40.67238425925926,RJ,rio de janeiro,RS,caxias do sul,0,0,moveis_cozinha_area_de_servico_jantar_e_jardim,8200.0,8.2,8200.0,8.2,65.0,10.0,50.0,32500.0,32500.0,5-10kg,64.48,60-100,159.0,1,0
3,12,0,27.49539351851852,PR,maringa,SC,videira,0,0,automotivo,20100.0,20.1,40200.0,40.2,61.0,61.0,37.0,137677.0,275354.0,10kg+,253.82,100+,598.0,2,0
2,10,0,12.545844907407407,SP,sao paulo,SP,salto,1,0,automotivo,250.0,0.25,250.0,0.25,18.0,11.0,14.0,2772.0,2772.0,0-500g,7.91,0-15,23.98,1,0
2,7,0,6.688877314814815,SP,sao paulo,SP,sao paulo,1,1,esporte_lazer,5900.0,5.9,5900.0,5.9,35.0,28.0,32.0,31360.0,31360.0,5-10kg,16.13,15-30,119.0,1,1
2,10,0,35.545972222222225,SP,sao paulo,SP,guariba,1,0,relogios_presentes,314.0,0.314,314.0,0.314,18.0,11.0,14.0,2772.0,2772.0,0-500g,13.16,0-15,102.9,1,0
0,20,0,27.15108796296296,SP,andradina,SP,ibitinga,1,0,moveis_decoracao,1200.0,1.2,1200.0,1.2,30.0,5.0,20.0,3000.0,3000.0,1-5kg,13.44,0-15,59.9,1,0
5,13,1,17.421875,DF,brasilia,SP,ibitinga,0,0,cama_mesa_banho,250.0,0.25,500.0,0.5,16.0,10.0,16.0,2560.0,5120.0,0-500g,36.46,30-60,23.98,2,0
2,20,0,4.151550925925926,SP,sao paulo,SP,sao paulo,1,1,relogios_presentes,250.0,0.25,250.0,0.25,16.0,2.0,20.0,640.0,640.0,0-500g,7.81,0-15,78.0,1,0
5,15,1,30.369756944444443,DF,brasilia,SP,pederneiras,0,0,utilidades_domesticas,1600.0,1.6,1600.0,1.6,42.0,15.0,24.0,15120.0,15120.0,1-5kg,21.03,15-30,77.4,1,0
0,23,0,21.032581018518517,SP,braganca paulista,SP,ibitinga,1,0,casa_conforto,1825.0,1.825,1825.0,1.825,53.0,10.0,40.0,21200.0,21200.0,1-5kg,12.13,0-15,89.9,1,0
2,8,0,20.664490740740742,RS,panambi,RS,porto alegre,1,0,eletronicos,1167.0,1.167,1167.0,1.167,18.0,17.0,23.0,7038.0,7038.0,1-5kg,14.28,0-15,79.0,1,0
0,15,0,22.361655092592592,ES,vitoria,SP,sao paulo,0,0,relogios_presentes,400.0,0.4,400.0,0.4,16.0,2.0,20.0,640.0,640.0,0-500g,14.1,0-15,49.0,1,1
5,18,1,23.239050925925927,MG,teofilo otoni,SP,piracicaba,0,0,cama_mesa_banho,1650.0,1.65,1650.0,1.65,46.0,3.0,34.0,4692.0,4692.0,1-5kg,23.49,15-30,129.9,1,0
0,20,0,21.160324074074072,SP,tabapua,SP,santo andre,1,0,perfumaria,550.0,0.55,550.0,0.55,21.0,12.0,20.0,5040.0,5040.0,500g-1kg,12.09,0-15,84.99,1,0
1,14,0,15.385949074074073,SP,sao paulo,SP,sao paulo,1,1,eletronicos,200.0,0.2,200.0,0.2,22.0,11.0,16.0,3872.0,3872.0,0-500g,7.78,0-15,13.7,1,0
1,8,0,27.643379629629628,RJ,sao goncalo,SP,itaquaquecetuba,0,0,moveis_escritorio,12275.0,12.275,12275.0,12.275,40.0,54.0,38.0,82080.0,82080.0,10kg+,43.39,30-60,169.99,1,0
6,21,1,30.08457175925926,BA,salvador,SP,piracicaba,0,0,cama_mesa_banho,250.0,0.25,250.0,0.25,20.0,2.0,15.0,600.0,600.0,0-500g,20.8,15-30,24.9,1,0
3,12,0,25.495300925925925,RJ,rio de janeiro,PR,maringa,0,0,informatica_acessorios,1000.0,1.0,1000.0,1.0,37.0,19.0,19.0,13357.0,13357.0,500g-1kg,20.64,15-30,199.9,1,0
6,11,1,25.51361111111111,SP,sao paulo,PR,curitiba,0,0,esporte_lazer,300.0,0.3,300.0,0.3,16.0,12.0,12.0,2304.0,2304.0,0-500g,14.1,0-15,46.9,1,0
5,11,1,25.506608796296295,MG,pouso alegre,MG,araguari,1,0,utilidades_domesticas,1900.0,1.9,1900.0,1.9,26.0,26.0,25.0,16900.0,16900.0,1-5kg,13.5,0-15,67.9,1,0
4,9,0,33.61996527777778,BA,salvador,SP,serra negra,0,0,brinquedos,6500.0,6.5,6500.0,6.5,60.0,41.0,41.0,100860.0,100860.0,5-10kg,77.98,60-100,99.0,1,0
0,9,0,24.586203703703703,RJ,bom jesus do itabapoana,SC,jaragua do sul,0,0,eletroportateis,1200.0,1.2,1200.0,1.2,25.0,20.0,20.0,10000.0,10000.0,1-5kg,19.59,15-30,48.9,1,1
5,5,1,16.75314814814815,SP,sao paulo,RJ,vassouras,0,0,relogios_presentes,150.0,0.15,150.0,0.15,11.0,16.0,6.0,1056.0,1056.0,0-500g,18.47,15-30,52.9,1,0
1,11,0,9.521793981481482,SP,sao paulo,RJ,rio de janeiro,0,0,telefonia,150.0,0.15,150.0,0.15,16.0,16.0,11.0,2816.0,2816.0,0-500g,15.66,15-30,79.9,1,0
5,20,1,24.153159722222224,MG,congonhal,SP,guarulhos,0,0,automotivo,8400.0,8.4,8400.0,8.4,61.0,13.0,61.0,48373.0,48373.0,5-10kg,34.95,30-60,226.95,1,0
3,14,0,14.38724537037037,SP,mococa,SP,sao carlos,1,0,pet_shop,850.0,0.85,850.0,0.85,50.0,5.0,50.0,12500.0,12500.0,500g-1kg,13.71,0-15,42.99,1,0
6,21,1,30.095277777777778,SC,criciuma,MG,ibia,0,0,esporte_lazer,500.0,0.5,500.0,0.5,25.0,14.0,22.0,7700.0,7700.0,0-500g,18.34,15-30,109.95,1,0
0,16,0,10.299351851851851,SP,sao paulo,SP,sao paulo,1,1,moveis_decoracao,500.0,0.5,500.0,0.5,35.0,7.0,27.0,6615.0,6615.0,0-500g,8.72,0-15,29.99,1,0
1,20,0,13.129594907407407,SP,sao paulo,SP,sao bernardo do campo,1,0,beleza_saude,400.0,0.4,400.0,0.4,34.0,4.0,22.0,2992.0,2992.0,0-500g,10.47,0-15,325.0,1,0
3,12,0,5.468819444444445,SP,sao paulo,SP,campinas,1,0,beleza_saude,150.0,0.15,150.0,0.15,23.0,9.0,14.0,2898.0,2898.0,0-500g,7.68,0-15,59.9,1,0
4,21,0,23.101469907407406,SP,itatiba,SP,ibitinga,1,0,cama_mesa_banho,350.0,0.35,350.0,0.35,40.0,4.0,30.0,4800.0,4800.0,0-500g,12.79,0-15,30.9,1,0
2,16,0,32.29445601851852,TO,palmas,SC,blumenau,0,0,relogios_presentes,1000.0,1.0,1000.0,1.0,16.0,2.0,11.0,352.0,352.0,500g-1kg,38.28,30-60,104.69,1,0
1,7,0,15.696296296296296,SP,sao paulo,SP,sao paulo,1,1,beleza_saude,250.0,0.25,250.0,0.25,17.0,12.0,12.0,2448.0,2448.0,0-500g,7.78,0-15,32.0,1,0
2,21,0,20.12152777777778,SC,florianopolis,SC,navegantes,1,0,relogios_presentes,400.0,0.4,400.0,0.4,16.0,12.0,12.0,2304.0,2304.0,0-500g,15.5,15-30,289.0,1,0
5,20,1,19.139155092592592,SP,sao jose dos campos,DF,brasilia,0,0,beleza_saude,1850.0,1.85,1850.0,1.85,24.0,36.0,23.0,19872.0,19872.0,1-5kg,19.8,15-30,79.9,1,0
1,11,0,29.514340277777777,CE,novo oriente,SP,sao paulo,0,0,telefonia,117.0,0.117,117.0,0.117,18.0,6.0,12.0,1296.0,1296.0,0-500g,25.63,15-30,22.99,1,0
6,10,1,32.57158564814815,PE,cabo de santo agostinho,SP,sao paulo,0,0,telefonia,125.0,0.125,125.0,0.125,19.0,4.0,11.0,836.0,836.0,0-500g,17.63,15-30,25.99,1,0
6,20,1,38.1596875,PA,belem,SP,campinas,0,0,telefonia,250.0,0.25,250.0,0.25,17.0,7.0,13.0,1547.0,1547.0,0-500g,17.63,15-30,29.99,1,0
0,10,0,27.544780092592593,SP,sao paulo,PR,maringa,0,0,cool_stuff,125.0,0.125,125.0,0.125,16.0,12.0,12.0,2304.0,2304.0,0-500g,13.17,0-15,148.0,1,0
1,23,0,22.036458333333332,SP,sao paulo,SP,ibitinga,1,0,cama_mesa_banho,525.0,0.525,525.0,0.525,24.0,7.0,29.0,4872.0,4872.0,500g-1kg,13.71,0-15,22.99,1,0
1,23,0,41.00649305555555,RO,vilhena,MG,belo horizonte,0,0,informatica_acessorios,200.0,0.2,200.0,0.2,41.0,2.0,29.0,2378.0,2378.0,0-500g,24.84,15-30,20.9,1,0
4,20,0,19.138402777777777,MG,araguari,MG,borda da mata,1,0,malas_acessorios,1400.0,1.4,1400.0,1.4,48.0,10.0,33.0,15840.0,15840.0,1-5kg,14.31,0-15,82.9,1,0
1,14,0,20.386134259259258,RS,osorio,RS,porto alegre,1,0,informatica_acessorios,2800.0,2.8,2800.0,2.8,40.0,15.0,40.0,24000.0,24000.0,1-5kg,17.21,15-30,105.0,1,0
2,14,0,28.38605324074074,MG,manhumirim,SP,sao jose do rio preto,0,0,ferramentas_jardim,1500.0,1.5,1500.0,1.5,30.0,22.0,30.0,19800.0,19800.0,1-5kg,17.67,15-30,59.9,1,0
3,16,0,32.328148148148145,RJ,rio de janeiro,MG,belo horizonte,0,0,pet_shop,1250.0,1.25,1250.0,1.25,40.0,20.0,30.0,24000.0,24000.0,1-5kg,16.7,15-30,105.0,1,0
0,19,0,28.193993055555556,SP,sao paulo,PR,umuarama,0,0,ferramentas_jardim,650.0,0.65,650.0,0.65,22.0,15.0,22.0,7260.0,7260.0,500g-1kg,16.95,15-30,409.99,1,0
